trial_id,persona_id,risk_tolerance,decision_style,risk_posture,exploration_style,winner,chip_delta,pot_size,strategy_basis,reward
texas-holdem_web__kCvhDwA,0748,unknown,unknown,risk_averse,hesitant,opponent,-20,40,hand_strength,1.0
texas-holdem_web__kEso5vM,0253,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__kJiFZbs,0750,unknown,unknown,opportunistic,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__kLoaYVe,0856,unknown,unknown,balanced,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__kNM6P2H,0244,unknown,unknown,balanced,quick_pick,opponent,-80,220,hand_strength,1.0
texas-holdem_web__kR9gF9a,0659,unknown,unknown,balanced,compared_multiple,opponent,-50,160,hand_strength,1.0
texas-holdem_web__kS4Kk6j,0013,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__kWuK7JD,0213,unknown,unknown,balanced,compared_multiple,opponent,-80,220,hand_strength,1.0
texas-holdem_web__kZouLNB,0474,unknown,unknown,risk_seeking,compared_multiple,player,20,80,bluff,1.0
texas-holdem_web__kaMznEP,0983,unknown,unknown,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__kbs9RUv,0083,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__kiUvjhi,0885,unknown,unknown,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__kk8c8RV,0409,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__knry8UP,0920,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__krzGLzy,0099,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__kudrA6L,0873,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__kw2cxcA,0753,unknown,unknown,risk_averse,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__kxK9ryE,0407,unknown,unknown,balanced,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__kzQvvLZ,0127,unknown,unknown,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__m2fobrh,0565,unknown,unknown,balanced,compared_multiple,opponent,-320,640,hand_strength,1.0
texas-holdem_web__m2hydRB,0330,unknown,unknown,balanced,compared_multiple,player,250,500,hand_strength,1.0
texas-holdem_web__m4foyAU,0665,unknown,unknown,risk_averse,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__m4ygHp2,0508,unknown,unknown,risk_seeking,quick_pick,player,20,100,hand_strength,1.0
texas-holdem_web__mJe2z7X,0769,unknown,unknown,balanced,compared_multiple,player,20,100,pot_odds,1.0
texas-holdem_web__mM2vihZ,0863,unknown,unknown,risk_seeking,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__mPSeFRV,0300,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__mQxDo8o,0479,unknown,unknown,opportunistic,compared_multiple,player,340,680,hand_strength,1.0
texas-holdem_web__mTLEvnN,0348,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__mTsMv2Y,0314,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__mbRALVw,0435,unknown,unknown,risk_averse,compared_multiple,player,80,160,hand_strength,1.0
texas-holdem_web__mfhDevX,0559,unknown,unknown,risk_averse,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__mh7aP9j,0469,unknown,unknown,risk_seeking,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__mjTA5DU,0758,unknown,unknown,opportunistic,compared_multiple,player,70,220,hand_strength,1.0
texas-holdem_web__mkoopoY,0781,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__mn8jSEn,0338,unknown,unknown,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__moK4rAj,0383,unknown,unknown,balanced,compared_multiple,player,70,200,hand_strength,1.0
texas-holdem_web__mp3QKtY,0627,unknown,unknown,risk_averse,compared_multiple,player,20,70,hand_strength,1.0
texas-holdem_web__mpYsy8z,0014,unknown,unknown,balanced,compared_multiple,opponent,-200,460,hand_strength,1.0
texas-holdem_web__mrH96e3,0676,unknown,unknown,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__msDTAiX,0293,unknown,unknown,risk_seeking,quick_pick,opponent,-80,160,hand_strength,1.0
texas-holdem_web__muEqWd2,0666,unknown,unknown,risk_seeking,compared_multiple,player,20,90,hand_strength,1.0
texas-holdem_web__n3ARZzK,0086,unknown,unknown,balanced,compared_multiple,opponent,-260,520,hand_strength,1.0
texas-holdem_web__nDcpgV8,0226,unknown,unknown,risk_seeking,quick_pick,player,80,240,hand_strength,1.0
texas-holdem_web__nPcqJGS,0491,unknown,unknown,balanced,compared_multiple,opponent,-220,500,hand_strength,1.0
texas-holdem_web__nQ5caVw,0961,unknown,unknown,opportunistic,compared_multiple,player,200,400,hand_strength,1.0
texas-holdem_web__nUScDTD,0145,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__nUoktCB,0059,unknown,unknown,risk_averse,deep_research,opponent,-320,640,hand_strength,1.0
texas-holdem_web__nZtEivF,0744,unknown,unknown,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__naWPuo6,0517,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__ncvTqHr,0421,unknown,unknown,risk_seeking,quick_pick,player,70,240,hand_strength,1.0
texas-holdem_web__nkHtxPP,0251,unknown,unknown,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__nmTvpqt,0465,unknown,unknown,risk_seeking,compared_multiple,opponent,-80,220,hand_strength,1.0
texas-holdem_web__nneVbmL,0756,unknown,unknown,risk_seeking,quick_pick,player,20,100,hand_strength,1.0
texas-holdem_web__noUV5nu,0211,unknown,unknown,risk_averse,compared_multiple,opponent,-200,400,hand_strength,1.0
texas-holdem_web__np8Mczj,0747,unknown,unknown,balanced,compared_multiple,opponent,-260,520,pot_odds,1.0
texas-holdem_web__nqrbPF8,0448,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__nx7jTiY,0062,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__nyyzhRL,0018,unknown,unknown,balanced,compared_multiple,opponent,-80,160,hand_strength,1.0
texas-holdem_web__o7o8ncm,0106,unknown,unknown,balanced,compared_multiple,tie,0,160,hand_strength,1.0
texas-holdem_web__o87EWFb,0071,unknown,unknown,balanced,compared_multiple,tie,0,160,hand_strength,1.0
texas-holdem_web__o8imbjq,0770,unknown,unknown,risk_averse,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__oAntpCr,0154,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__oFNzx2f,0547,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__oGLwdF3,0895,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__oGyGmat,0633,unknown,unknown,risk_seeking,compared_multiple,player,20,100,hand_strength,1.0
texas-holdem_web__oSWGRqL,0303,unknown,unknown,balanced,quick_pick,player,260,520,hand_strength,1.0
texas-holdem_web__oVvHRGb,0042,unknown,unknown,opportunistic,compared_multiple,player,20,80,hand_strength,1.0
texas-holdem_web__oXX2wsz,0324,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__oYhqXgv,0986,unknown,unknown,risk_seeking,compared_multiple,player,380,760,hand_strength,1.0
texas-holdem_web__oefPWin,0011,unknown,unknown,balanced,deep_research,opponent,-20,40,hand_strength,1.0
texas-holdem_web__ofDvn7Y,0668,unknown,unknown,opportunistic,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__ojskEkV,0372,unknown,unknown,risk_seeking,quick_pick,player,70,220,hand_strength,1.0
texas-holdem_web__ony2NCC,0985,unknown,unknown,opportunistic,deep_research,opponent,-80,220,hand_strength,1.0
texas-holdem_web__orfGsfD,0031,unknown,unknown,balanced,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__oxMQN8L,0286,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__ozi5uag,0776,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__p8jA4iH,0368,unknown,unknown,balanced,quick_pick,player,20,100,hand_strength,1.0
texas-holdem_web__p9itYHf,0755,unknown,unknown,balanced,compared_multiple,player,70,220,hand_strength,1.0
texas-holdem_web__pC4H3Ya,0100,unknown,unknown,balanced,compared_multiple,opponent,-80,220,hand_strength,1.0
texas-holdem_web__pCUD5Ky,0783,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__pDwtbat,0484,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__pMTDHR2,0592,unknown,unknown,risk_seeking,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__pRhMnZ4,0167,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__pWMt6at,0377,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__pWgPnuq,0095,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__paL3GVW,0115,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__paXnNUs,0155,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__pbUfsrT,0241,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__pcbLdrL,0456,unknown,unknown,balanced,quick_pick,opponent,-140,340,hand_strength,1.0
texas-holdem_web__pgErMoz,0346,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__phBMQtN,0745,unknown,unknown,balanced,compared_multiple,opponent,-200,400,hand_strength,1.0
texas-holdem_web__piJMJSx,0971,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__piUp8xf,0954,unknown,unknown,opportunistic,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__pkDG2Dh,0192,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__pqXFojM,0044,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__psFZwam,0698,unknown,unknown,risk_seeking,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__q4ENvhg,0515,unknown,unknown,risk_seeking,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__q5T3BZ4,0080,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__qBpXEC5,0892,unknown,unknown,balanced,compared_multiple,opponent,-10,30,hand_strength,1.0
texas-holdem_web__qCWDxm4,0467,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__qChwCcP,0505,unknown,unknown,balanced,compared_multiple,player,140,280,hand_strength,1.0
texas-holdem_web__qGQZ53t,0526,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__qGQiSo9,0175,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__qJBAsCp,0315,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__qQkGEx3,0207,unknown,unknown,balanced,compared_multiple,opponent,-160,380,hand_strength,1.0
texas-holdem_web__qRWhYfG,0800,unknown,unknown,risk_seeking,compared_multiple,opponent,-190,440,hand_strength,1.0
texas-holdem_web__qUcncfP,0723,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__qcqGD6G,0085,unknown,unknown,risk_seeking,compared_multiple,opponent,-80,160,hand_strength,1.0
texas-holdem_web__qeTTDwf,0443,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__qkRLpaZ,0380,unknown,unknown,balanced,compared_multiple,tie,0,40,hand_strength,1.0
texas-holdem_web__qkdsjBj,0506,unknown,unknown,balanced,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__qqofeok,0584,unknown,unknown,risk_seeking,compared_multiple,opponent,-200,400,hand_strength,1.0
texas-holdem_web__quSxskB,0888,unknown,unknown,balanced,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__qxxFrVf,0302,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__r3iV4PP,0036,unknown,unknown,opportunistic,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__rA7JgzN,0116,unknown,unknown,risk_seeking,quick_pick,player,70,210,hand_strength,1.0
texas-holdem_web__rCACCeb,0638,unknown,unknown,opportunistic,compared_multiple,player,20,70,bluff,1.0
texas-holdem_web__rETgM8h,0343,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rEjKxwF,0884,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rFU3aNY,0875,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__rGfFhc3,0084,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__rKmuRMz,0801,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rMAze6A,0510,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rQ4UMHM,0258,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rQyBJYU,0003,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rSZyF9a,0535,unknown,unknown,balanced,compared_multiple,player,250,500,hand_strength,1.0
texas-holdem_web__rVDo5Lb,0355,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rYfzSv6,0296,unknown,unknown,balanced,compared_multiple,player,200,400,hand_strength,1.0
texas-holdem_web__rfqC6ox,0732,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rkc3rRn,0598,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rvZThtX,0865,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__rwPG4N6,0500,unknown,unknown,balanced,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__s2vg4Cf,0949,unknown,unknown,risk_seeking,compared_multiple,player,20,70,hand_strength,1.0
texas-holdem_web__s6bdjG6,0089,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__sABuqCp,0174,unknown,unknown,balanced,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__sDD3RRN,0223,unknown,unknown,opportunistic,compared_multiple,player,20,100,hand_strength,1.0
texas-holdem_web__sEcwGvD,0580,unknown,unknown,opportunistic,compared_multiple,player,20,100,hand_strength,1.0
texas-holdem_web__sFhxvxH,0516,unknown,unknown,balanced,deep_research,opponent,-20,40,hand_strength,1.0
texas-holdem_web__sQG6WB4,0161,unknown,unknown,balanced,compared_multiple,tie,0,40,pot_odds,1.0
texas-holdem_web__sV7w5DF,0336,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__sX6XH8r,0557,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__sY7B7vk,0894,unknown,unknown,opportunistic,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__sY7W2aA,0963,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__sYGjob5,0681,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__samk3Vh,0606,unknown,unknown,risk_averse,deep_research,opponent,-20,100,hand_strength,0.0
texas-holdem_web__se6ySrS,0232,unknown,unknown,risk_seeking,compared_multiple,opponent,-140,340,hand_strength,1.0
texas-holdem_web__sfx93TY,0798,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__sheFUFm,0810,unknown,unknown,opportunistic,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__siUnnWT,0957,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__snV4Zr9,0158,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__soRAwvD,0451,unknown,unknown,balanced,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__sou44ws,0543,unknown,unknown,risk_averse,quick_pick,tie,0,160,hand_strength,1.0
texas-holdem_web__ss8NKSV,0040,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__ssv79Up,0138,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__t2zX9kE,0944,unknown,unknown,risk_seeking,quick_pick,opponent,-80,220,hand_strength,1.0
texas-holdem_web__t3C8mK7,0799,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__t7ryv3c,0587,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__tNHGpCq,0687,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__tPJKnKQ,0662,unknown,unknown,balanced,compared_multiple,player,80,160,hand_strength,1.0
texas-holdem_web__tVyg4ZK,0784,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__tYsNvfB,0703,unknown,unknown,balanced,compared_multiple,player,260,520,hand_strength,1.0
texas-holdem_web__tdAWaME,0979,unknown,unknown,risk_seeking,hesitant,opponent,-200,400,hand_strength,1.0
texas-holdem_web__tdVuzzK,0675,unknown,unknown,risk_averse,hesitant,opponent,-20,100,hand_strength,1.0
texas-holdem_web__tjTqmD8,0942,unknown,unknown,balanced,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__tqeMCmx,0673,unknown,unknown,risk_seeking,quick_pick,player,200,400,hand_strength,1.0
texas-holdem_web__tsyPh2j,0862,unknown,unknown,risk_seeking,quick_pick,player,20,100,hand_strength,1.0
texas-holdem_web__twJg7GA,0449,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__u4Qckz9,0989,unknown,unknown,balanced,compared_multiple,opponent,-200,400,pot_odds,1.0
texas-holdem_web__u5xtx7Z,0200,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__u6xt66Y,0304,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uBKHz8o,0318,unknown,unknown,risk_averse,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__uCCXVCt,0760,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uHDF6KS,0704,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__uVdSJ7p,0053,unknown,unknown,opportunistic,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__uZSRbuY,0010,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uaRniNx,0548,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uc83k27,0437,unknown,unknown,opportunistic,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__uhCyXZg,1000,unknown,unknown,risk_seeking,quick_pick,player,500,1000,hand_strength,1.0
texas-holdem_web__uhEqaaE,0139,unknown,unknown,balanced,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__unEFuTa,0984,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__uo3YAt6,0002,unknown,unknown,balanced,compared_multiple,player,20,40,hand_strength,1.0
texas-holdem_web__uvmVsko,0612,unknown,unknown,balanced,quick_pick,player,400,800,hand_strength,1.0
texas-holdem_web__v27pNbo,0450,unknown,unknown,balanced,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__v3Std4T,0909,unknown,unknown,opportunistic,quick_pick,player,20,90,hand_strength,1.0
texas-holdem_web__v3t32wS,0854,unknown,unknown,risk_averse,quick_pick,opponent,-20,40,hand_strength,1.0
texas-holdem_web__v5NJjU8,0520,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__v5QtCJ8,0899,unknown,unknown,balanced,compared_multiple,opponent,-260,520,pot_odds,1.0
texas-holdem_web__v9Mba4Z,0050,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vEd9Ax9,0245,unknown,unknown,risk_seeking,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__vFRwfNK,0913,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__vKVhTTY,0563,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vLq5dx9,0720,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vT6MrCA,0360,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__vZfzqC9,0273,unknown,unknown,balanced,quick_pick,player,20,100,hand_strength,1.0
texas-holdem_web__vdcBUpp,0423,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__veCMQ9G,0033,unknown,unknown,opportunistic,compared_multiple,opponent,-80,160,hand_strength,1.0
texas-holdem_web__vgCMqSv,0289,unknown,unknown,opportunistic,compared_multiple,player,20,80,bluff,1.0
texas-holdem_web__vhn2J3P,0337,unknown,unknown,risk_seeking,compared_multiple,opponent,-140,280,hand_strength,1.0
texas-holdem_web__vmrgXVB,0820,unknown,unknown,risk_averse,compared_multiple,player,20,60,hand_strength,1.0
texas-holdem_web__vraPAuG,0764,unknown,unknown,balanced,compared_multiple,opponent,-200,400,hand_strength,1.0
texas-holdem_web__vx2ouLP,0705,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__w5sQrPa,0179,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__w86WnBM,0389,unknown,unknown,balanced,compared_multiple,opponent,-70,200,hand_strength,1.0
texas-holdem_web__wBG2tKZ,0486,unknown,unknown,balanced,compared_multiple,opponent,-80,160,hand_strength,1.0
texas-holdem_web__wEnU3rb,0087,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__wKU5N4f,0028,unknown,unknown,balanced,quick_pick,opponent,-80,160,hand_strength,1.0
texas-holdem_web__wKfFiH7,0166,unknown,unknown,risk_averse,compared_multiple,opponent,-80,220,hand_strength,1.0
texas-holdem_web__wLbzWAw,0209,unknown,unknown,balanced,compared_multiple,opponent,-200,460,hand_strength,1.0
texas-holdem_web__wLtDHsj,0779,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__wMhzNZJ,0752,unknown,unknown,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__wQt6fqA,0855,unknown,unknown,risk_averse,hesitant,opponent,-140,340,hand_strength,1.0
texas-holdem_web__wSn82vj,0775,unknown,unknown,risk_seeking,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__wVAstWC,0761,unknown,unknown,risk_averse,compared_multiple,player,320,640,hand_strength,1.0
texas-holdem_web__wVa38Ky,0418,unknown,unknown,risk_seeking,quick_pick,player,400,800,hand_strength,1.0
texas-holdem_web__wYMy5fv,0916,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__wfKQCC7,0524,unknown,unknown,balanced,compared_multiple,opponent,-130,320,hand_strength,1.0
texas-holdem_web__wiGGn4n,0538,unknown,unknown,balanced,compared_multiple,opponent,-260,520,hand_strength,1.0
texas-holdem_web__wmKorPU,0609,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__wmeG6Hm,0600,unknown,unknown,risk_seeking,quick_pick,player,60,120,hand_strength,1.0
texas-holdem_web__x4AbF98,0093,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__x6LHSBe,0646,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__x9BmV8z,0541,unknown,unknown,risk_averse,hesitant,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xDUGGCR,0616,unknown,unknown,balanced,compared_multiple,player,20,80,hand_strength,1.0
texas-holdem_web__xFSeDNc,0191,unknown,unknown,risk_averse,compared_multiple,player,20,90,hand_strength,1.0
texas-holdem_web__xFUubkJ,0329,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__xJsdFMK,0034,unknown,unknown,risk_averse,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xMQa4Xq,0043,unknown,unknown,risk_seeking,quick_pick,opponent,-80,220,hand_strength,1.0
texas-holdem_web__xMamyc7,0091,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xQf9f4N,0370,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__xS9a3Du,0645,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xSqof9c,0814,unknown,unknown,balanced,compared_multiple,opponent,-50,160,hand_strength,1.0
texas-holdem_web__xTp8U5H,0141,unknown,unknown,risk_averse,quick_pick,player,20,40,hand_strength,1.0
texas-holdem_web__xcoyFm5,0197,unknown,unknown,balanced,compared_multiple,opponent,-110,280,hand_strength,1.0
texas-holdem_web__xcyRmqJ,0709,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xczMVjN,0490,unknown,unknown,risk_averse,quick_pick,opponent,-10,30,hand_strength,1.0
texas-holdem_web__xdAdSTr,0839,unknown,unknown,balanced,compared_multiple,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xrgnc39,0570,unknown,unknown,balanced,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xscXDaL,0413,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
texas-holdem_web__xssd7g2,0453,unknown,unknown,balanced,quick_pick,player,20,80,hand_strength,1.0
texas-holdem_web__xsvt2UQ,0001,unknown,unknown,opportunistic,compared_multiple,player,20,80,hand_strength,1.0
texas-holdem_web__xtjaHYZ,0716,unknown,unknown,risk_averse,compared_multiple,opponent,-20,40,hand_strength,1.0
texas-holdem_web__xyCV8XU,0072,unknown,unknown,balanced,compared_multiple,opponent,-260,520,hand_strength,1.0
texas-holdem_web__yDCA6D5,0295,unknown,unknown,risk_averse,quick_pick,opponent,-20,100,hand_strength,1.0
